time,gFx,gFy,gFz,TgF
10.894000,0.5330,-0.6700,0.5125,0.998
10.895000,0.5333,-0.6690,0.5123,0.997
10.897000,0.5352,-0.6673,0.5103,0.996
10.899000,0.5367,-0.6685,0.5049,0.995
10.901000,0.5384,-0.6688,0.4988,0.993
10.904000,0.5401,-0.6666,0.4947,0.990
10.906000,0.5418,-0.6658,0.4913,0.989
10.909000,0.5420,-0.6658,0.4859,0.987
10.912000,0.5435,-0.6649,0.4793,0.983
10.914000,0.5450,-0.6644,0.4739,0.981
10.916000,0.5457,-0.6656,0.4686,0.980
10.918000,0.5455,-0.6661,0.4654,0.979
10.921000,0.5450,-0.6612,0.4625,0.974
10.923000,0.5435,-0.6627,0.4615,0.973
10.926000,0.5440,-0.6632,0.4588,0.973
10.928000,0.5425,-0.6610,0.4615,0.972
10.930000,0.5416,-0.6614,0.4644,0.973
10.933000,0.5420,-0.6607,0.4651,0.973
10.935000,0.5420,-0.6605,0.4690,0.975
10.938000,0.5406,-0.6595,0.4732,0.975
10.941000,0.5401,-0.6600,0.4764,0.977
10.942000,0.5413,-0.6602,0.4791,0.979
10.944000,0.5420,-0.6600,0.4839,0.982
10.946000,0.5420,-0.6592,0.4888,0.984
10.949000,0.5413,-0.6610,0.4908,0.985
10.951000,0.5394,-0.6619,0.4925,0.986
10.955000,0.5362,-0.6610,0.4957,0.985
10.957000,0.5342,-0.6610,0.4998,0.986
10.958000,0.5330,-0.6595,0.5022,0.986
10.961000,0.5301,-0.6600,0.5057,0.986
10.963000,0.5272,-0.6588,0.5059,0.984
10.965000,0.5237,-0.6563,0.5069,0.981
10.967000,0.5181,-0.6549,0.5062,0.976
10.970000,0.5127,-0.6549,0.5049,0.973
10.981000,0.5091,-0.6531,0.5047,0.970
10.995000,0.5076,-0.6490,0.5025,0.965
10.996000,0.5066,-0.6490,0.4988,0.963
10.996000,0.5047,-0.6475,0.4957,0.959
10.997000,0.5052,-0.6470,0.4932,0.958
10.997000,0.5008,-0.6461,0.4949,0.956
10.998000,0.4998,-0.6468,0.4918,0.954
10.998000,0.4966,-0.6470,0.4913,0.952
10.998000,0.4937,-0.6448,0.4920,0.950
10.999000,0.4927,-0.6417,0.4913,0.946
10.999000,0.4908,-0.6402,0.4903,0.944
11.000000,0.4886,-0.6380,0.4908,0.942
11.002000,0.4864,-0.6353,0.4918,0.939
11.003000,0.4869,-0.6343,0.4910,0.938
11.008000,0.4859,-0.6324,0.4891,0.936
11.009000,0.4852,-0.6285,0.4842,0.930
11.010000,0.4874,-0.6258,0.4795,0.927
11.013000,0.4878,-0.6216,0.4742,0.922
11.015000,0.4871,-0.6187,0.4678,0.916
11.017000,0.4888,-0.6136,0.4605,0.910
11.024000,0.4908,-0.6097,0.4515,0.904
11.024000,0.4920,-0.6036,0.4407,0.895
11.025000,0.4935,-0.5984,0.4312,0.887
11.027000,0.4959,-0.5926,0.4212,0.880
11.030000,0.5003,-0.5872,0.4102,0.874
11.032000,0.5035,-0.5816,0.4002,0.867
11.034000,0.5081,-0.5787,0.3877,0.862
11.036000,0.5101,-0.5760,0.3755,0.856
11.041000,0.5157,-0.5748,0.3643,0.854
11.043000,0.5223,-0.5726,0.3511,0.851
11.044000,0.5279,-0.5731,0.3396,0.850
11.046000,0.5347,-0.5738,0.3277,0.850
11.048000,0.5396,-0.5762,0.3184,0.851
11.051000,0.5455,-0.5787,0.3081,0.853
11.053000,0.5521,-0.5811,0.3008,0.856
11.066000,0.5574,-0.5845,0.2950,0.860
11.068000,0.5650,-0.5875,0.2915,0.866
11.069000,0.5701,-0.5909,0.2891,0.870
11.082000,0.5767,-0.5965,0.2913,0.879
11.083000,0.5814,-0.6058,0.2974,0.891
11.084000,0.5843,-0.6138,0.3057,0.901
11.084000,0.5867,-0.6243,0.3172,0.914
11.085000,0.5894,-0.6358,0.3323,0.928
11.086000,0.5919,-0.6505,0.3477,0.946
11.086000,0.5928,-0.6656,0.3672,0.964
11.090000,0.5916,-0.6785,0.3877,0.980
11.090000,0.5916,-0.6932,0.4102,0.999
11.091000,0.5904,-0.7069,0.4344,1.018
11.091000,0.5901,-0.7186,0.4595,1.037
11.091000,0.5897,-0.7293,0.4839,1.055
11.094000,0.5887,-0.7403,0.5037,1.072
11.099000,0.5882,-0.7520,0.5276,1.091
11.099000,0.5862,-0.7618,0.5455,1.105
11.099000,0.5848,-0.7716,0.5626,1.120
11.100000,0.5816,-0.7806,0.5792,1.133
11.102000,0.5787,-0.7894,0.5933,1.145
11.108000,0.5740,-0.7957,0.6053,1.153
11.108000,0.5694,-0.8018,0.6180,1.161
11.109000,0.5648,-0.8089,0.6268,1.169
11.112000,0.5589,-0.8160,0.6361,1.176
11.114000,0.5535,-0.8233,0.6439,1.183
11.117000,0.5462,-0.8277,0.6509,1.186
11.119000,0.5430,-0.8311,0.6583,1.191
11.123000,0.5386,-0.8365,0.6651,1.197
11.125000,0.5337,-0.8407,0.6710,1.201
11.126000,0.5291,-0.8426,0.6734,1.201
11.128000,0.5264,-0.8451,0.6756,1.203
11.131000,0.5225,-0.8455,0.6768,1.203
11.134000,0.5191,-0.8475,0.6773,1.203
11.136000,0.5157,-0.8475,0.6822,1.204
11.140000,0.5174,-0.8490,0.6849,1.207
11.143000,0.5186,-0.8495,0.6883,1.210
11.144000,0.5176,-0.8502,0.6893,1.211
11.146000,0.5159,-0.8521,0.6934,1.214
11.148000,0.5169,-0.8536,0.6937,1.215
11.151000,0.5142,-0.8512,0.6917,1.211
11.152000,0.5120,-0.8480,0.6915,1.208
11.157000,0.5096,-0.8421,0.6915,1.203
11.159000,0.5091,-0.8387,0.6898,1.199
11.160000,0.5088,-0.8343,0.6883,1.195
11.163000,0.5086,-0.8302,0.6859,1.191
11.165000,0.5049,-0.8245,0.6795,1.182
11.167000,0.5015,-0.8187,0.6746,1.173
11.169000,0.4976,-0.8119,0.6690,1.164
11.187000,0.4944,-0.8067,0.6634,1.156
11.189000,0.4908,-0.7987,0.6563,1.144
11.191000,0.4866,-0.7887,0.6512,1.133
11.192000,0.4830,-0.7791,0.6453,1.121
11.193000,0.4832,-0.7691,0.6380,1.110
11.194000,0.4822,-0.7584,0.6277,1.096
11.195000,0.4825,-0.7486,0.6177,1.084
11.196000,0.4812,-0.7406,0.6092,1.073
11.197000,0.4817,-0.7335,0.5992,1.063
11.213000,0.4820,-0.7269,0.5899,1.053
11.214000,0.4810,-0.7176,0.5814,1.041
11.214000,0.4798,-0.7064,0.5740,1.029
11.215000,0.4815,-0.6973,0.5677,1.020
11.215000,0.4793,-0.6849,0.5618,1.007
11.215000,0.4791,-0.6739,0.5589,0.998
11.216000,0.4800,-0.6641,0.5557,0.990
11.216000,0.4817,-0.6544,0.5494,0.981
11.217000,0.4839,-0.6468,0.5447,0.974
11.217000,0.4878,-0.6390,0.5398,0.968
11.217000,0.4896,-0.6307,0.5330,0.960
11.218000,0.4920,-0.6248,0.5259,0.953
11.222000,0.4944,-0.6197,0.5184,0.947
11.225000,0.4971,-0.6133,0.5125,0.941
11.229000,0.4969,-0.6075,0.5047,0.933
11.231000,0.4971,-0.6024,0.4966,0.926
11.231000,0.4996,-0.5963,0.4913,0.920
11.232000,0.5005,-0.5880,0.4856,0.912
11.234000,0.5035,-0.5799,0.4803,0.906
