time,gFx,gFy,gFz,TgF
4.498000,0.8265,-0.5396,0.0623,0.989
4.498000,0.8226,-0.5381,0.0623,0.985
4.500000,0.8202,-0.5389,0.0603,0.983
4.502000,0.8199,-0.5396,0.0608,0.983
4.516000,0.8189,-0.5367,0.0588,0.981
4.517000,0.8182,-0.5372,0.0586,0.981
4.518000,0.8199,-0.5359,0.0584,0.981
4.523000,0.8194,-0.5359,0.0581,0.981
4.524000,0.8221,-0.5377,0.0606,0.984
4.525000,0.8236,-0.5372,0.0588,0.985
4.526000,0.8248,-0.5374,0.0579,0.986
4.527000,0.8270,-0.5384,0.0579,0.988
4.529000,0.8297,-0.5355,0.0571,0.989
4.529000,0.8319,-0.5355,0.0566,0.991
4.530000,0.8353,-0.5350,0.0559,0.993
4.531000,0.8370,-0.5337,0.0549,0.994
4.541000,0.8392,-0.5330,0.0542,0.996
4.542000,0.8399,-0.5347,0.0549,0.997
4.543000,0.8402,-0.5335,0.0549,0.997
4.545000,0.8390,-0.5318,0.0549,0.995
4.549000,0.8394,-0.5311,0.0562,0.995
4.549000,0.8392,-0.5303,0.0564,0.994
4.550000,0.8387,-0.5308,0.0557,0.994
4.551000,0.8385,-0.5303,0.0564,0.994
4.553000,0.8392,-0.5308,0.0542,0.994
4.554000,0.8397,-0.5328,0.0537,0.996
4.556000,0.8407,-0.5342,0.0520,0.997
4.558000,0.8407,-0.5342,0.0518,0.997
4.564000,0.8414,-0.5337,0.0518,0.998
4.564000,0.8438,-0.5335,0.0520,1.000
4.565000,0.8465,-0.5330,0.0523,1.002
4.568000,0.8475,-0.5301,0.0552,1.001
4.570000,0.8495,-0.5308,0.0527,1.003
4.573000,0.8521,-0.5330,0.0532,1.007
4.575000,0.8543,-0.5311,0.0530,1.007
4.578000,0.8546,-0.5335,0.0510,1.009
4.580000,0.8543,-0.5330,0.0515,1.008
4.582000,0.8541,-0.5320,0.0503,1.008
4.584000,0.8526,-0.5313,0.0493,1.006
4.587000,0.8497,-0.5303,0.0483,1.003
4.589000,0.8460,-0.5308,0.0464,1.000
4.592000,0.8453,-0.5325,0.0457,1.000
4.596000,0.8448,-0.5335,0.0432,1.000
4.597000,0.8451,-0.5315,0.0420,0.999
4.599000,0.8441,-0.5320,0.0383,0.999
4.601000,0.8429,-0.5318,0.0388,0.997
4.603000,0.8426,-0.5313,0.0376,0.997
4.606000,0.8436,-0.5301,0.0381,0.997
4.609000,0.8426,-0.5303,0.0378,0.996
4.617000,0.8451,-0.5311,0.0383,0.999
4.618000,0.8451,-0.5296,0.0418,0.998
4.619000,0.8482,-0.5296,0.0410,1.001
4.620000,0.8502,-0.5301,0.0418,1.003
4.622000,0.8529,-0.5294,0.0432,1.005
4.623000,0.8551,-0.5313,0.0449,1.008
4.626000,0.8570,-0.5298,0.0444,1.009
4.636000,0.8590,-0.5286,0.0444,1.010
4.638000,0.8602,-0.5279,0.0459,1.010
4.639000,0.8619,-0.5267,0.0471,1.011
4.640000,0.8612,-0.5240,0.0479,1.009
4.641000,0.8619,-0.5252,0.0457,1.010
4.642000,0.8602,-0.5235,0.0447,1.008
4.646000,0.8578,-0.5232,0.0425,1.006
4.648000,0.8573,-0.5240,0.0366,1.005
4.649000,0.8556,-0.5242,0.0376,1.004
4.650000,0.8553,-0.5254,0.0366,1.004
4.651000,0.8529,-0.5247,0.0349,1.002
4.664000,0.8524,-0.5232,0.0335,1.001
4.665000,0.8502,-0.5203,0.0325,0.997
4.667000,0.8482,-0.5201,0.0337,0.996
4.668000,0.8487,-0.5193,0.0342,0.996
4.669000,0.8490,-0.5218,0.0325,0.997
4.670000,0.8499,-0.5203,0.0335,0.997
4.672000,0.8490,-0.5208,0.0337,0.997
4.674000,0.8509,-0.5196,0.0325,0.998
4.675000,0.8504,-0.5196,0.0337,0.997
4.676000,0.8516,-0.5201,0.0349,0.998
4.677000,0.8524,-0.5208,0.0366,1.000
4.679000,0.8534,-0.5223,0.0364,1.001
4.682000,0.8534,-0.5213,0.0376,1.001
4.683000,0.8536,-0.5220,0.0381,1.001
4.686000,0.8553,-0.5218,0.0369,1.003
4.688000,0.8541,-0.5208,0.0371,1.001
4.690000,0.8563,-0.5196,0.0376,1.002
4.694000,0.8565,-0.5206,0.0369,1.003
4.696000,0.8575,-0.5189,0.0361,1.003
4.698000,0.8587,-0.5184,0.0352,1.004
4.700000,0.8602,-0.5181,0.0371,1.005
4.703000,0.8614,-0.5201,0.0374,1.007
4.705000,0.8617,-0.5201,0.0393,1.007
4.707000,0.8607,-0.5196,0.0398,1.006
4.712000,0.8624,-0.5184,0.0403,1.007
4.713000,0.8631,-0.5191,0.0403,1.008
4.715000,0.8629,-0.5181,0.0403,1.007
4.717000,0.8631,-0.5184,0.0400,1.008
4.720000,0.8636,-0.5186,0.0413,1.008
4.722000,0.8609,-0.5179,0.0420,1.006
4.724000,0.8602,-0.5189,0.0408,1.005
4.729000,0.8580,-0.5181,0.0398,1.003
4.729000,0.8568,-0.5171,0.0388,1.002
4.732000,0.8560,-0.5162,0.0410,1.000
4.733000,0.8548,-0.5152,0.0422,0.999
4.739000,0.8534,-0.5164,0.0437,0.998
4.739000,0.8534,-0.5171,0.0454,0.999
4.752000,0.8521,-0.5157,0.0474,0.997
4.753000,0.8516,-0.5164,0.0476,0.997
4.753000,0.8499,-0.5162,0.0476,0.996
4.754000,0.8485,-0.5167,0.0498,0.995
4.755000,0.8497,-0.5157,0.0476,0.995
4.755000,0.8504,-0.5157,0.0488,0.996
4.758000,0.8521,-0.5157,0.0498,0.997
4.759000,0.8531,-0.5179,0.0520,0.999
4.759000,0.8524,-0.5213,0.0530,1.001
4.772000,0.8546,-0.5208,0.0542,1.002
4.773000,0.8553,-0.5189,0.0562,1.002
4.774000,0.8570,-0.5193,0.0554,1.004
4.774000,0.8587,-0.5198,0.0564,1.005
4.775000,0.8585,-0.5201,0.0544,1.005
4.777000,0.8600,-0.5218,0.0564,1.007
4.778000,0.8597,-0.5215,0.0562,1.007
4.778000,0.8578,-0.5213,0.0569,1.005
4.787000,0.8575,-0.5228,0.0557,1.006
4.788000,0.8568,-0.5242,0.0537,1.006
4.788000,0.8570,-0.5247,0.0530,1.006
4.789000,0.8543,-0.5247,0.0532,1.004
4.790000,0.8526,-0.5228,0.0518,1.001
4.792000,0.8477,-0.5215,0.0493,0.997
4.795000,0.8455,-0.5186,0.0481,0.993
4.797000,0.8436,-0.5181,0.0466,0.991
4.800000,0.8419,-0.5184,0.0437,0.990
4.802000,0.8404,-0.5184,0.0410,0.988
4.804000,0.8424,-0.5184,0.0383,0.990
4.806000,0.8409,-0.5201,0.0359,0.989
4.809000,0.8414,-0.5193,0.0352,0.989
4.812000,0.8412,-0.5179,0.0354,0.988
4.814000,0.8431,-0.5164,0.0335,0.989
4.817000,0.8441,-0.5154,0.0313,0.990
4.819000,0.8475,-0.5154,0.0315,0.992
4.821000,0.8482,-0.5147,0.0325,0.993
4.823000,0.8497,-0.5152,0.0300,0.994
4.826000,0.8534,-0.5159,0.0293,0.998
4.838000,0.8536,-0.5145,0.0293,0.997
4.839000,0.8553,-0.5137,0.0281,0.998
4.839000,0.8563,-0.5135,0.0264,0.999
4.840000,0.8578,-0.5115,0.0242,0.999
4.841000,0.8585,-0.5127,0.0239,1.000
4.842000,0.8607,-0.5110,0.0247,1.001
4.842000,0.8612,-0.5105,0.0256,1.001
4.865000,0.8634,-0.5093,0.0261,1.003
4.867000,0.8648,-0.5076,0.0254,1.003
4.868000,0.8636,-0.5062,0.0269,1.001
4.869000,0.8636,-0.5064,0.0266,1.001
4.870000,0.8631,-0.5069,0.0288,1.001
4.876000,0.8641,-0.5052,0.0310,1.001
4.880000,0.8634,-0.5054,0.0325,1.001
4.883000,0.8656,-0.5042,0.0339,1.002
4.884000,0.8646,-0.5040,0.0364,1.001
4.885000,0.8653,-0.5032,0.0393,1.002
4.887000,0.8651,-0.5040,0.0393,1.002
4.888000,0.8658,-0.5044,0.0408,1.003
4.889000,0.8661,-0.5049,0.0418,1.003
4.890000,0.8661,-0.5032,0.0405,1.002
4.892000,0.8643,-0.5037,0.0427,1.001
4.894000,0.8614,-0.5059,0.0459,1.000
4.896000,0.8582,-0.5057,0.0442,0.997
4.897000,0.8548,-0.5054,0.0471,0.994
4.898000,0.8516,-0.5049,0.0501,0.991
4.899000,0.8468,-0.5079,0.0518,0.989
4.900000,0.8443,-0.5076,0.0525,0.987
4.900000,0.8399,-0.5081,0.0554,0.983
4.902000,0.8387,-0.5091,0.0566,0.983
4.903000,0.8365,-0.5127,0.0596,0.983
4.904000,0.8355,-0.5125,0.0588,0.982
4.905000,0.8307,-0.5135,0.0628,0.979
4.906000,0.8282,-0.5120,0.0654,0.976
4.910000,0.8253,-0.5135,0.0647,0.974
4.913000,0.8250,-0.5147,0.0657,0.975
4.914000,0.8248,-0.5152,0.0671,0.975
4.916000,0.8275,-0.5174,0.0674,0.978
4.918000,0.8282,-0.5176,0.0676,0.979
4.920000,0.8299,-0.5162,0.0703,0.980
4.923000,0.8316,-0.5157,0.0720,0.981
4.925000,0.8333,-0.5152,0.0737,0.983
4.928000,0.8331,-0.5154,0.0737,0.982
4.933000,0.8377,-0.5162,0.0764,0.987
4.934000,0.8399,-0.5162,0.0779,0.989
4.935000,0.8443,-0.5157,0.0762,0.992
4.937000,0.8477,-0.5169,0.0762,0.996
4.939000,0.8521,-0.5167,0.0745,0.999
4.941000,0.8556,-0.5157,0.0713,1.001
4.943000,0.8578,-0.5154,0.0676,1.003
4.952000,0.8609,-0.5164,0.0649,1.006
4.952000,0.8631,-0.5142,0.0613,1.007
4.953000,0.8626,-0.5145,0.0564,1.006
4.960000,0.8626,-0.5137,0.0525,1.005
4.960000,0.8624,-0.5142,0.0486,1.005
4.961000,0.8629,-0.5132,0.0435,1.005
4.962000,0.8646,-0.5110,0.0391,1.005
4.973000,0.8658,-0.5120,0.0364,1.007
4.975000,0.8651,-0.5096,0.0342,1.005
4.977000,0.8653,-0.5093,0.0344,1.005
4.979000,0.8675,-0.5096,0.0342,1.007
4.981000,0.8685,-0.5093,0.0354,1.007
4.983000,0.8675,-0.5105,0.0359,1.007
4.999000,0.8707,-0.5125,0.0359,1.011
5.000000,0.8731,-0.5132,0.0376,1.014
5.001000,0.8739,-0.5118,0.0388,1.013
5.002000,0.8751,-0.5101,0.0393,1.014
5.003000,0.8795,-0.5086,0.0391,1.017
5.004000,0.8817,-0.5081,0.0393,1.018
5.004000,0.8814,-0.5064,0.0400,1.017
5.005000,0.8812,-0.5049,0.0403,1.016
5.006000,0.8831,-0.5035,0.0415,1.017
5.007000,0.8839,-0.5037,0.0420,1.018
5.008000,0.8839,-0.5027,0.0430,1.018
5.008000,0.8822,-0.4998,0.0437,1.015
5.009000,0.8814,-0.5010,0.0454,1.015
5.010000,0.8809,-0.5003,0.0437,1.014
5.010000,0.8795,-0.4996,0.0452,1.012
5.017000,0.8788,-0.4961,0.0471,1.010
5.019000,0.8766,-0.4915,0.0488,1.006
5.019000,0.8731,-0.4896,0.0498,1.002
5.021000,0.8717,-0.4866,0.0513,1.000
5.022000,0.8683,-0.4832,0.0530,0.995
5.027000,0.8646,-0.4825,0.0537,0.992
5.028000,0.8612,-0.4776,0.0547,0.986
5.031000,0.8553,-0.4725,0.0554,0.979
5.034000,0.8509,-0.4695,0.0527,0.973
5.035000,0.8468,-0.4649,0.0498,0.967
5.036000,0.8424,-0.4615,0.0479,0.962
5.038000,0.8375,-0.4561,0.0442,0.955
5.040000,0.8319,-0.4519,0.0398,0.948
5.043000,0.8282,-0.4476,0.0352,0.942
5.051000,0.8228,-0.4436,0.0295,0.935
5.052000,0.8180,-0.4371,0.0247,0.928
5.053000,0.8121,-0.4312,0.0212,0.920
5.056000,0.8043,-0.4256,0.0164,0.910
5.057000,0.7994,-0.4217,0.0120,0.904
5.058000,0.7940,-0.4148,0.0098,0.896
5.059000,0.7884,-0.4090,0.0061,0.888
5.063000,0.7818,-0.4048,0.0032,0.880
5.065000,0.7784,-0.3990,0.0010,0.875
5.068000,0.7745,-0.3943,0.0007,0.869
5.069000,0.7708,-0.3921,-0.0017,0.865
5.071000,0.7664,-0.3880,-0.0054,0.859
5.074000,0.7645,-0.3853,-0.0085,0.856
5.076000,0.7603,-0.3819,-0.0090,0.851
5.078000,0.7572,-0.3797,-0.0115,0.847
5.083000,0.7567,-0.3782,-0.0171,0.846
5.084000,0.7540,-0.3731,-0.0198,0.841
5.085000,0.7525,-0.3697,-0.0220,0.839
5.088000,0.7537,-0.3675,-0.0259,0.839
5.090000,0.7515,-0.3658,-0.0295,0.836
5.092000,0.7496,-0.3653,-0.0342,0.835
5.098000,0.7476,-0.3633,-0.0410,0.832
5.099000,0.7467,-0.3623,-0.0442,0.831
5.102000,0.7454,-0.3636,-0.0515,0.831
5.103000,0.7437,-0.3658,-0.0557,0.831
5.105000,0.7454,-0.3672,-0.0613,0.833
5.106000,0.7471,-0.3709,-0.0669,0.837
5.109000,0.7489,-0.3780,-0.0742,0.842
5.111000,0.7506,-0.3826,-0.0801,0.846
5.116000,0.7545,-0.3882,-0.0850,0.853
5.118000,0.7586,-0.3943,-0.0891,0.860
5.118000,0.7655,-0.4024,-0.0947,0.870
5.121000,0.7730,-0.4102,-0.0996,0.881
5.124000,0.7801,-0.4205,-0.1021,0.892
5.125000,0.7884,-0.4305,-0.1040,0.904
5.128000,0.7970,-0.4419,-0.1055,0.917
5.147000,0.8055,-0.4517,-0.1060,0.930
5.148000,0.8160,-0.4629,-0.1008,0.944
5.149000,0.8253,-0.4747,-0.0999,0.957
5.150000,0.8365,-0.4869,-0.0945,0.972
5.151000,0.8465,-0.4937,-0.0896,0.984
5.152000,0.8568,-0.5079,-0.0835,0.999
5.152000,0.8680,-0.5201,-0.0762,1.015
5.153000,0.8768,-0.5315,-0.0669,1.028
5.153000,0.8883,-0.5428,-0.0586,1.043
5.154000,0.8978,-0.5547,-0.0505,1.057
5.154000,0.9083,-0.5660,-0.0400,1.071
5.156000,0.9176,-0.5740,-0.0288,1.083
5.158000,0.9244,-0.5821,-0.0183,1.093
5.161000,0.9305,-0.5892,-0.0090,1.101
5.168000,0.9386,-0.5936,-0.0005,1.111
5.170000,0.9422,-0.5975,0.0100,1.116
5.171000,0.9452,-0.6004,0.0198,1.120
5.173000,0.9491,-0.6036,0.0281,1.125
5.174000,0.9505,-0.6038,0.0352,1.127
5.175000,0.9500,-0.6024,0.0425,1.126
5.177000,0.9466,-0.6016,0.0486,1.123
5.181000,0.9425,-0.6006,0.0523,1.119
5.186000,0.9386,-0.5963,0.0571,1.113
5.187000,0.9327,-0.5919,0.0586,1.106
5.188000,0.9242,-0.5889,0.0588,1.097
5.190000,0.9181,-0.5877,0.0581,1.092
5.192000,0.9105,-0.5845,0.0542,1.083
5.194000,0.9049,-0.5838,0.0505,1.078
5.200000,0.8998,-0.5816,0.0454,1.072
5.200000,0.8954,-0.5816,0.0361,1.068
5.201000,0.8934,-0.5801,0.0308,1.066
5.203000,0.8902,-0.5801,0.0203,1.063
5.206000,0.8883,-0.5836,0.0125,1.063
5.208000,0.8875,-0.5865,0.0042,1.064
5.210000,0.8878,-0.5887,-0.0046,1.065
5.219000,0.8905,-0.5926,-0.0100,1.070
5.224000,0.8963,-0.5963,-0.0181,1.077
5.225000,0.8988,-0.5992,-0.0217,1.080
5.226000,0.9068,-0.6038,-0.0281,1.090
5.227000,0.9164,-0.6087,-0.0298,1.101
5.228000,0.9283,-0.6133,-0.0310,1.113
5.229000,0.9413,-0.6187,-0.0310,1.127
5.230000,0.9544,-0.6241,-0.0293,1.141
5.233000,0.9674,-0.6307,-0.0261,1.155
5.234000,0.9828,-0.6343,-0.0210,1.170
5.237000,0.9964,-0.6385,-0.0139,1.184
5.242000,1.0099,-0.6419,-0.0081,1.197
5.242000,1.0267,-0.6458,0.0000,1.213
5.243000,1.0397,-0.6466,0.0083,1.224
5.253000,1.0531,-0.6478,0.0176,1.236
5.253000,1.0636,-0.6500,0.0247,1.247
5.254000,1.0751,-0.6507,0.0335,1.257
5.258000,1.0843,-0.6497,0.0447,1.265
5.259000,1.0914,-0.6475,0.0542,1.270
5.260000,1.1000,-0.6414,0.0637,1.275
5.260000,1.1058,-0.6373,0.0750,1.279
5.263000,1.1095,-0.6297,0.0859,1.279
5.269000,1.1146,-0.6194,0.0969,1.279
5.270000,1.1195,-0.6107,0.1067,1.280
5.271000,1.1210,-0.6004,0.1157,1.277
5.272000,1.1217,-0.5897,0.1221,1.273
5.274000,1.1207,-0.5770,0.1279,1.267
5.276000,1.1185,-0.5660,0.1345,1.261
5.279000,1.1124,-0.5530,0.1365,1.250
5.282000,1.1066,-0.5411,0.1377,1.239
5.284000,1.0963,-0.5296,0.1367,1.225
5.286000,1.0860,-0.5171,0.1365,1.211
5.288000,1.0755,-0.5015,0.1336,1.194
5.295000,1.0631,-0.4910,0.1304,1.178
5.296000,1.0511,-0.4793,0.1265,1.162
5.301000,1.0387,-0.4673,0.1214,1.145
5.303000,1.0238,-0.4539,0.1133,1.126
5.304000,1.0118,-0.4402,0.1025,1.108
5.305000,1.0008,-0.4288,0.0894,1.092
5.306000,0.9837,-0.4197,0.0735,1.072
5.307000,0.9679,-0.4122,0.0581,1.054
5.310000,0.9547,-0.4024,0.0396,1.037
5.312000,0.9415,-0.3951,0.0217,1.021
5.316000,0.9286,-0.3897,0.0034,1.007
5.317000,0.9156,-0.3811,-0.0132,0.992
5.319000,0.9015,-0.3728,-0.0291,0.976
5.322000,0.8897,-0.3675,-0.0452,0.964
5.324000,0.8778,-0.3631,-0.0591,0.952
5.326000,0.8675,-0.3577,-0.0698,0.941
5.329000,0.8600,-0.3526,-0.0813,0.933
5.333000,0.8521,-0.3455,-0.0913,0.924
5.337000,0.8412,-0.3406,-0.1004,0.913
5.338000,0.8341,-0.3377,-0.1106,0.907
5.339000,0.8253,-0.3343,-0.1172,0.898
5.340000,0.8155,-0.3316,-0.1228,0.889
5.343000,0.8106,-0.3279,-0.1304,0.884
5.351000,0.8050,-0.3272,-0.1353,0.879
5.352000,0.8045,-0.3255,-0.1423,0.879
5.360000,0.8018,-0.3238,-0.1445,0.877
5.361000,0.8026,-0.3206,-0.1472,0.877
5.362000,0.8009,-0.3177,-0.1499,0.875
5.362000,0.7970,-0.3167,-0.1511,0.871
5.363000,0.7950,-0.3130,-0.1541,0.868
5.363000,0.7926,-0.3101,-0.1533,0.865
5.373000,0.7884,-0.3096,-0.1516,0.860
5.374000,0.7850,-0.3076,-0.1528,0.857
5.374000,0.7818,-0.3050,-0.1492,0.852
5.375000,0.7774,-0.3028,-0.1448,0.847
5.375000,0.7738,-0.2993,-0.1399,0.841
5.375000,0.7711,-0.2967,-0.1350,0.837
5.378000,0.7681,-0.2974,-0.1253,0.833
5.381000,0.7647,-0.2957,-0.1148,0.828
5.383000,0.7623,-0.2937,-0.1060,0.824
5.385000,0.7611,-0.2947,-0.0942,0.822
5.388000,0.7603,-0.2920,-0.0816,0.819
5.389000,0.7603,-0.2920,-0.0691,0.817
5.392000,0.7596,-0.2915,-0.0581,0.816
5.394000,0.7591,-0.2901,-0.0469,0.814
5.399000,0.7552,-0.2886,-0.0352,0.809
5.402000,0.7537,-0.2898,-0.0239,0.808
5.402000,0.7511,-0.2896,-0.0117,0.805
5.406000,0.7491,-0.2876,-0.0059,0.802
5.407000,0.7437,-0.2874,0.0037,0.797
5.410000,0.7384,-0.2886,0.0154,0.793
5.411000,0.7345,-0.2862,0.0251,0.789
5.415000,0.7286,-0.2874,0.0330,0.784
5.418000,0.7235,-0.2869,0.0398,0.779
5.419000,0.7183,-0.2881,0.0457,0.775
5.421000,0.7117,-0.2874,0.0523,0.769
5.424000,0.7037,-0.2869,0.0569,0.762
5.425000,0.6937,-0.2888,0.0608,0.754
5.428000,0.6863,-0.2888,0.0645,0.747
5.432000,0.6778,-0.2879,0.0676,0.740
5.433000,0.6707,-0.2862,0.0730,0.733
5.435000,0.6632,-0.2854,0.0769,0.726
5.437000,0.6575,-0.2864,0.0811,0.722
5.439000,0.6553,-0.2852,0.0857,0.720
5.443000,0.6527,-0.2869,0.0906,0.719
5.444000,0.6529,-0.2876,0.0957,0.720
5.452000,0.6531,-0.2881,0.0991,0.721
5.470000,0.6553,-0.2893,0.0994,0.723
5.470000,0.6563,-0.2888,0.1023,0.724
5.471000,0.6595,-0.2888,0.1062,0.728
5.471000,0.6636,-0.2915,0.1077,0.733
5.472000,0.6673,-0.2945,0.1079,0.737
5.472000,0.6712,-0.2957,0.1094,0.742
5.473000,0.6761,-0.2947,0.1091,0.746
5.473000,0.6837,-0.2959,0.1084,0.753
5.474000,0.6900,-0.2964,0.1091,0.759
5.474000,0.6976,-0.2964,0.1087,0.766
5.474000,0.7076,-0.2991,0.1065,0.776
5.479000,0.7161,-0.2971,0.1040,0.782
5.480000,0.7252,-0.2964,0.0996,0.790
5.484000,0.7347,-0.2952,0.0952,0.797
5.484000,0.7449,-0.2954,0.0903,0.806
5.486000,0.7537,-0.2947,0.0830,0.814
5.487000,0.7623,-0.2945,0.0730,0.820
5.489000,0.7691,-0.2954,0.0608,0.826
5.491000,0.7747,-0.2942,0.0493,0.830
5.494000,0.7806,-0.2937,0.0356,0.835
5.496000,0.7852,-0.2920,0.0227,0.838
5.500000,0.7904,-0.2906,0.0125,0.842
5.502000,0.7935,-0.2886,0.0010,0.844
5.503000,0.7967,-0.2847,-0.0076,0.846
5.507000,0.7972,-0.2832,-0.0125,0.846
5.508000,0.7982,-0.2805,-0.0156,0.846
5.510000,0.7965,-0.2769,-0.0205,0.843
5.512000,0.7938,-0.2713,-0.0220,0.839
5.515000,0.7938,-0.2666,-0.0215,0.838
5.517000,0.7918,-0.2617,-0.0186,0.834
5.519000,0.7896,-0.2598,-0.0168,0.831
5.522000,0.7884,-0.2525,-0.0139,0.828
5.524000,0.7879,-0.2515,-0.0105,0.827
5.527000,0.7860,-0.2481,-0.0093,0.824
5.529000,0.7850,-0.2442,-0.0090,0.822
5.538000,0.7821,-0.2400,-0.0078,0.818
5.539000,0.7784,-0.2351,-0.0076,0.813
5.540000,0.7738,-0.2305,-0.0063,0.807
5.541000,0.7721,-0.2256,-0.0059,0.804
5.542000,0.7681,-0.2212,-0.0044,0.799
5.544000,0.7642,-0.2188,-0.0051,0.795
5.546000,0.7581,-0.2144,-0.0068,0.788
5.558000,0.7523,-0.2122,-0.0073,0.782
5.558000,0.7437,-0.2100,-0.0085,0.773
5.559000,0.7359,-0.2088,-0.0103,0.765
5.559000,0.7288,-0.2061,-0.0122,0.758
5.560000,0.7200,-0.2053,-0.0168,0.749
5.560000,0.7115,-0.2036,-0.0220,0.740
5.562000,0.6998,-0.2024,-0.0276,0.729
5.567000,0.6915,-0.2024,-0.0325,0.721
5.568000,0.6798,-0.2014,-0.0366,0.710
5.569000,0.6744,-0.2039,-0.0418,0.706
5.572000,0.6693,-0.2056,-0.0459,0.702
5.575000,0.6646,-0.2100,-0.0505,0.699
5.577000,0.6634,-0.2136,-0.0549,0.699
5.579000,0.6622,-0.2193,-0.0586,0.700
5.582000,0.6629,-0.2261,-0.0598,0.703
5.584000,0.6651,-0.2327,-0.0603,0.707
5.586000,0.6671,-0.2385,-0.0598,0.711
5.589000,0.6702,-0.2454,-0.0593,0.716
5.591000,0.6717,-0.2534,-0.0584,0.720
5.593000,0.6719,-0.2600,-0.0574,0.723
5.596000,0.6751,-0.2661,-0.0537,0.728
5.599000,0.6771,-0.2737,-0.0508,0.732
5.603000,0.6805,-0.2805,-0.0503,0.738
5.610000,0.6822,-0.2862,-0.0476,0.741
5.611000,0.6861,-0.2913,-0.0461,0.747
5.612000,0.6895,-0.2959,-0.0444,0.752
5.615000,0.6954,-0.3045,-0.0449,0.760
5.615000,0.7012,-0.3128,-0.0444,0.769
5.616000,0.7076,-0.3218,-0.0439,0.779
5.620000,0.7154,-0.3294,-0.0432,0.789
5.626000,0.7225,-0.3360,-0.0439,0.798
5.628000,0.7286,-0.3428,-0.0464,0.807
5.629000,0.7349,-0.3499,-0.0457,0.815
5.630000,0.7406,-0.3577,-0.0479,0.824
5.635000,0.7467,-0.3653,-0.0481,0.833
5.636000,0.7535,-0.3716,-0.0496,0.842
5.637000,0.7628,-0.3775,-0.0493,0.852
5.638000,0.7733,-0.3855,-0.0476,0.865
5.639000,0.7818,-0.3919,-0.0449,0.876
5.642000,0.7935,-0.3997,-0.0432,0.890
5.644000,0.8053,-0.4080,-0.0430,0.904
5.646000,0.8184,-0.4148,-0.0405,0.918
5.648000,0.8324,-0.4205,-0.0356,0.933
5.650000,0.8495,-0.4256,-0.0288,0.951
5.662000,0.8656,-0.4317,-0.0232,0.968
5.667000,0.8827,-0.4388,-0.0183,0.986
5.668000,0.9015,-0.4478,-0.0107,1.007
5.669000,0.9183,-0.4532,-0.0063,1.024
5.670000,0.9354,-0.4573,0.0027,1.041
5.671000,0.9498,-0.4612,0.0103,1.056
5.671000,0.9623,-0.4659,0.0210,1.069
5.672000,0.9725,-0.4712,0.0295,1.081
5.673000,0.9806,-0.4717,0.0364,1.089
5.673000,0.9869,-0.4729,0.0447,1.095
5.681000,0.9906,-0.4712,0.0503,1.098
5.682000,0.9908,-0.4666,0.0571,1.097
5.683000,0.9896,-0.4627,0.0645,1.094
5.684000,0.9881,-0.4561,0.0725,1.091
5.693000,0.9835,-0.4498,0.0798,1.084
5.693000,0.9789,-0.4434,0.0891,1.078
5.694000,0.9754,-0.4358,0.0960,1.073
5.694000,0.9723,-0.4278,0.1028,1.067
5.695000,0.9679,-0.4205,0.1091,1.061
5.697000,0.9625,-0.4129,0.1177,1.054
5.700000,0.9547,-0.4034,0.1223,1.044
5.701000,0.9469,-0.3936,0.1265,1.033
5.704000,0.9369,-0.3865,0.1267,1.021
5.707000,0.9276,-0.3787,0.1265,1.010
5.709000,0.9168,-0.3726,0.1262,0.998
5.711000,0.9078,-0.3711,0.1235,0.988
5.714000,0.9002,-0.3699,0.1167,0.980
5.718000,0.8929,-0.3706,0.1094,0.973
5.719000,0.8878,-0.3767,0.0984,0.969
5.721000,0.8841,-0.3870,0.0840,0.969
5.723000,0.8836,-0.3968,0.0693,0.971
5.726000,0.8900,-0.4131,0.0515,0.983
5.728000,0.9002,-0.4322,0.0327,0.999
5.730000,0.9124,-0.4568,0.0142,1.021
5.734000,0.9254,-0.4827,-0.0056,1.044
5.738000,0.9408,-0.5071,-0.0190,1.069
5.738000,0.9544,-0.5357,-0.0335,1.095
5.740000,0.9662,-0.5616,-0.0439,1.118
5.742000,0.9793,-0.5843,-0.0525,1.142
5.744000,0.9986,-0.6094,-0.0569,1.171
5.746000,1.0126,-0.6348,-0.0603,1.197
5.757000,1.0216,-0.6578,-0.0652,1.217
5.759000,1.0260,-0.6790,-0.0693,1.232
5.759000,1.0270,-0.6968,-0.0706,1.243
5.760000,1.0262,-0.7113,-0.0725,1.251
5.761000,1.0231,-0.7242,-0.0735,1.256
5.763000,1.0240,-0.7357,-0.0701,1.263
5.766000,1.0257,-0.7467,-0.0679,1.271
5.767000,1.0318,-0.7647,-0.0654,1.286
5.785000,1.0406,-0.7821,-0.0591,1.303
5.786000,1.0528,-0.7987,-0.0530,1.323
5.786000,1.0663,-0.8153,-0.0444,1.343
5.787000,1.0785,-0.8324,-0.0356,1.363
5.787000,1.0912,-0.8480,-0.0276,1.382
5.787000,1.1053,-0.8621,-0.0181,1.402
5.788000,1.1195,-0.8768,-0.0090,1.422
5.788000,1.1341,-0.8910,-0.0007,1.442
5.789000,1.1551,-0.9073,0.0098,1.469
5.789000,1.1788,-0.9281,0.0225,1.500
5.791000,1.2054,-0.9540,0.0359,1.538
5.793000,1.2360,-0.9820,0.0461,1.579
5.796000,1.2675,-1.0077,0.0532,1.620
